Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Swiss cheese,Lactose-Free Dairy,0.89,393.0,1.4,0.093,5e-05,31.0,0.0,1e-05,0.00013000000000000002,0.033,8.0,1.4,0.0,0.02,0.0,0.574,1.3,0.072,27.0,18.0,3e-05,0.187,0.99,1047.0,0.000288,1e-05,3.1e-06,0.0003,5.9999999999999995e-05,0.00035,7.000000000000001e-05,0.0,0.0044,0.016,0.0,0.0011,0.0015,0.003,0.0026,2.9999999999999997e-05,0.00078,0.0017,,0.0,0.001,0.0004,0.0021000000000000003,0.0,0.0006,1.4e-06,0.13,0.01,0.0,0.0,0.03,0.73,
Milk,Dairy Breakfast,0.125,42.0,5.0,0.005,1e-05,0.97,0.0,5e-06,2.9999999999999997e-05,0.011,0.28,5.0,0.0,0.0,0.0,0.095,0.04,0.15,3.4,0.63,3.2999999999999997e-06,0.044,,196.0,5.8e-05,2e-05,4.6999999999999995e-07,0.00019,8.999999999999999e-05,0.00035999999999999997,4e-05,0.0,0.00041999999999999996,0.018,0.0,0.0001,0.00017,0.00032,0.00028000000000000003,0.0,8.999999999999999e-05,0.00017,,5.2,0.00014000000000000001,4e-05,0.00022,1.2e-06,1e-05,1.0000000000000001e-07,0.0,,,,,0.03,
Egg white,Eggs,0.007,52.0,0.73,0.0,2e-05,0.17,0.0,4e-06,8e-05,0.011,0.0,0.73,0.0,0.0,0.0,0.015,0.0,0.163,11.0,0.0,2e-05,0.166,,0.0,0.0,0.0,9e-08,0.00044,0.00011,0.00019,1e-05,0.0,2.9999999999999997e-05,0.0011,0.07,0.00029,0.00066,0.001,0.0008100000000000001,1e-05,0.0004,0.00069,,0.71,0.00045,0.00013000000000000002,0.0008100000000000001,0.0,0.0,0.0,,,,,,,
Yolk,Eggs,0.129,322.0,3.6,1.085,8e-05,27.0,0.0,0.000146,0.0027,0.005,12.0,3.6,0.11,0.0,0.01,0.39,4.2,0.109,16.0,9.6,5.6e-05,0.048,,1442.0,0.000381,0.00017999999999999998,2e-06,0.00053,2e-05,0.003,0.00035,0.0,0.0023,0.82,0.07,0.00041999999999999996,0.00087,0.0014,0.0012,5.9999999999999995e-05,0.00038,0.00068,,0.56,0.00069,0.00017999999999999998,0.00095,5.4e-06,0.0026,7e-07,,,,,,,
Egg,Eggs,0.05,155.0,1.1,0.373,0.002,11.0,0.0,4.4e-05,0.0012,0.01,4.1,1.1,0.04,0.0,0.01,0.172,1.4,0.126,13.0,3.3,3.1e-05,0.124,,520.0,0.000149,7.000000000000001e-05,1.1e-06,0.00051,5.9999999999999995e-05,0.0014,0.00011999999999999999,0.0,0.0011,0.294,,0.0003,0.00069,0.0011,0.0009,2.9999999999999997e-05,0.00039,0.00067,,1.1,0.0006,0.00015,0.0007700000000000001,2.2e-06,0.001,3e-07,,,,,,,
Butter,Oils,0.024,717.0,0.06,0.215,2e-05,81.0,0.0,3e-06,2e-05,0.002,23.0,0.06,0.0,0.0,0.0,0.024,3.0,0.024,0.85,50.0,1e-06,0.011,,2499.0,0.000684,1e-05,1.7000000000000001e-07,2.9999999999999997e-05,4e-05,0.00011,0.0,0.0,8.999999999999999e-05,0.019,,2e-05,5e-05,8e-05,7.000000000000001e-05,0.0,2e-05,4e-05,,0.06,4e-05,1e-05,5.9999999999999995e-05,0.0,0.0023,7e-06,0.32,,,,,2.2,
Goat cheese,Dairy,0.298,364.0,0.12,0.079,0.0005600000000000001,30.0,0.0,2e-06,0.0016,0.029,6.8,0.12,0.0,0.0,0.0,0.375,0.71,0.158,22.0,21.0,3.7999999999999996e-06,0.415,,1464.0,0.000407,7.000000000000001e-05,2.2e-07,0.00068,0.0011,0.00019,5.9999999999999995e-05,0.0,0.00066,0.015,,0.0005899999999999999,0.0008900000000000001,0.0019,0.0015,8.999999999999999e-05,0.00058,0.00086,,0.12,0.0008100000000000001,0.00023,0.0015,5e-07,0.00026000000000000003,2.5e-06,,,,,,,
Parmigiano-Reggiano,Lactose-Free Dairy,1.109,265.0,1.4,0.088,0.00023999999999999998,20.0,0.0,1e-05,0.0009,0.038,6.1,1.4,0.0,0.0,0.0,0.729,0.46,0.125,20.0,13.0,1.8e-05,1.529,,605.0,0.00016,2.9999999999999997e-05,2.3e-06,0.00049,0.00011,0.00033,5e-05,0.0,0.0039,0.021,,0.00075,0.0012,0.003,0.0025,8.999999999999999e-05,0.00037,0.0016,,0.0,0.0015,0.00023999999999999998,0.0015,4.0000000000000003e-07,0.00017,1.7e-06,,,,,,,
Yogurt,Dairy Breakfast,0.11,59.0,3.6,0.005,2e-05,0.39,0.0,7e-06,7.000000000000001e-05,0.011,0.05,3.6,0.0,0.0,0.0,0.135,0.01,0.141,10.0,0.12,9.699999999999999e-06,0.036,0.01,4.0,1e-06,2e-05,7.5e-07,0.00028000000000000003,0.00020999999999999998,0.00033,5.9999999999999995e-05,0.0,0.0005200000000000001,0.015,0.0,,,,,1e-05,,,,3.2,,,,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,
Kefir,Lactose-Free Dairy Breakfast,0.13,41.0,4.5,0.005,1e-05,0.93,0.0,1.3e-05,4e-05,0.012,0.31,4.5,0.0,0.0,0.0,0.105,0.05,0.164,3.8,0.66,3.6000000000000003e-06,0.04,0.04,569.0,0.000171,2.9999999999999997e-05,2.9e-07,0.00014000000000000001,0.00015,0.00039,5.9999999999999995e-05,0.0002,0.00046,0.015,0.0,,,,,1e-05,,,,4.6,,,,1e-06,2e-05,1.0000000000000001e-07,0.01,0.0,0.0,0.0,0.0,0.03,
Greek yogurt,Lactose-Free Dairy Breakfast,0.1,97.0,4.0,0.013,2e-05,5.0,0.0,5e-06,0.0,0.011,2.1,4.0,0.0,0.0,0.0,0.135,0.47,0.141,9.0,2.4,9.699999999999999e-06,0.035,0.0,15.0,2e-06,2e-05,7.5e-07,0.00028000000000000003,0.00020999999999999998,0.00033,5.9999999999999995e-05,0.0,0.0005200000000000001,0.015,,,,,,1e-05,,,,4.0,,,,0.0,1e-05,0.0,0.02,0.0,0.0,0.0,0.0,0.21,
Mozzarella,Dairy,0.731,280.0,3.1,0.054,2.9999999999999997e-05,17.0,0.0,9e-06,0.00025,0.026,4.8,3.1,0.0,0.0,0.0,0.524,0.51,0.095,28.0,11.0,1.6e-05,0.016,,517.0,0.000137,2e-05,9.200000000000001e-07,0.00034,0.00011999999999999999,,8e-05,0.0,0.0031,0.018,,,,,,,,,,1.2,,,,3e-07,0.00015,1.8000000000000001e-06,,,,,,,
Chickpeas,Legumes,0.049,164.0,27.0,0.0,0.00035,2.6,7.6,0.000172,0.0029,0.048,0.58,20.0,0.0,0.0,0.0,0.168,1.2,0.291,8.9,0.27,3.7e-06,0.007,0.0,27.0,1e-06,0.00011999999999999999,0.0,5.9999999999999995e-05,0.00053,0.00029,0.00014000000000000001,0.0013,0.0015,0.043,,0.00023999999999999998,0.00038,0.00063,0.0005899999999999999,0.001,0.00011999999999999999,0.00047999999999999996,,4.8,0.00033,8.999999999999999e-05,0.00037,0.0,0.00035,4e-06,,,,,,,
Lentil,Legumes,0.019,116.0,20.0,0.0,0.00025,0.38,7.9,0.000181,0.0033,0.036,0.06,12.0,0.0,0.0,0.0,0.18,0.18,0.369,9.0,0.05,2.8e-06,0.002,0.0,8.0,0.0,0.00017,0.0,7.000000000000001e-05,0.0011,0.00064,0.00017999999999999998,0.0015,0.0013,0.033,,0.00025,0.00039,0.00065,0.00063,0.00049,8e-05,0.00045,,1.8,0.00032,8e-05,0.00045,0.0,0.00011,1.7e-06,,,,,,,
Soybean,Legumes,0.102,172.0,8.4,0.0,0.00041,9.0,6.0,5.4e-05,0.0050999999999999995,0.086,2.0,2.4,0.0,0.0,0.0,0.245,5.1,0.515,18.0,1.3,7.2999999999999996e-06,0.001,0.0,9.0,0.0,0.00016,0.0,0.00029,0.0004,0.00017999999999999998,0.00023,0.0017,0.0012,0.048,,0.00045,0.0008100000000000001,0.0014,0.0011,0.00082,0.00022,0.00087,,3.0,0.0007199999999999999,0.00023999999999999998,0.00083,0.0,0.00035,1.9e-05,,,,,,,
Tempeh,Legumes,0.111,192.0,7.6,0.0,0.0005600000000000001,11.0,,2.4e-05,0.0027,0.081,3.2,7.6,,,,0.266,4.3,0.412,20.0,2.5,0.0,0.009,0.0,0.0,0.0,8e-05,8e-08,0.00035999999999999997,0.0026,0.00028000000000000003,0.00022,0.0,0.0011,,,0.00047,0.00088,0.0014,0.00091,0.0013,0.00017999999999999998,0.0008900000000000001,,,0.0008,0.00019,0.00092,0.0,,,,,,,,,
Hummus,Legumes,0.038,166.0,14.0,0.0,0.00053,9.6,6.0,8.3e-05,0.0024,0.071,4.0,8.3,,,,0.176,3.6,0.228,7.9,1.4,2.6e-06,0.379,,30.0,,0.00017999999999999998,0.0,5.9999999999999995e-05,0.00058,0.00013000000000000002,0.0002,0.0,0.0018,,,,,,,0.0007700000000000001,,,,,,,,0.0,,,,,,,,,
Soy yogurt,Lactose-Free Dairy Breakfast,0.132,66.0,9.7,0.0,,1.8,0.4,,,,,9.3,,,,,,,2.6,0.22,,0.013,0.0,0.0,,,,,,,,0.013,,,,,,,,,,,,5.3,,,,1.3e-06,,,,,,,,,
Tofu,Legumes,0.683,144.0,2.8,0.0,0.00038,8.7,2.3,2.9e-05,0.0027,0.058,1.9,0.48,,,,0.19,4.9,0.237,17.0,1.3,1.7e-05,0.014,0.0,166.0,,0.00016,0.0,0.0001,0.00038,0.00013000000000000002,8.999999999999999e-05,0.0002,0.0016,,,0.00043,0.00085,0.0014,0.00088,0.0012,0.00020999999999999998,0.0008399999999999999,,,0.00079,0.00023999999999999998,0.00087,0.0,,,,,,,,,
Wheat Bread,Grains,0.165,313.0,56.0,0.0,0.0002,4.3,4.7,8.6e-05,0.0040999999999999995,0.059,1.0,51.0,0.0,0.0,0.0,0.188,1.7,0.223,13.0,0.99,3.3e-05,0.601,,0.0,0.0,0.00044,0.0,0.00038,0.0063,0.00046,0.00015,0.0002,0.0015,0.022,,0.00015,0.00026000000000000003,0.00046,0.00022,0.0014,0.00011,0.00032,,6.4,0.0003,8.999999999999999e-05,0.00031,0.0,0.00023999999999999998,5.7000000000000005e-06,0.16,0.0,0.0,,,,
Buckwheat,Gluten-Free Grains,0.007,92.0,20.0,0.0,0.00015,0.62,2.7,1.4e-05,0.0008,0.051,0.19,17.0,0.0,0.0,0.0,0.07,0.19,0.088,3.4,0.13,2.2e-06,0.004,,0.0,0.0,4e-05,0.0,4e-05,0.00094,0.00035999999999999997,8e-05,0.0,0.00061,0.02,0.1,8e-05,0.00013000000000000002,0.00020999999999999998,0.00017,0.0004,4e-05,0.00013000000000000002,,0.9,0.00013000000000000002,5e-05,0.00017,0.0,8.999999999999999e-05,1.8999999999999998e-06,,,,,,,
Couscous,Grains,0.008,112.0,23.0,0.0,4e-05,0.16,1.4,1.5e-05,0.00038,0.008,0.02,22.0,0.0,0.0,0.0,0.022,0.06,0.058,3.8,0.03,2.8e-05,0.005,,0.0,0.0,5.9999999999999995e-05,0.0,2.9999999999999997e-05,0.00098,0.00037,5e-05,0.0,0.00026000000000000003,0.0033,,8e-05,0.00015,0.00026000000000000003,7.000000000000001e-05,8e-05,5.9999999999999995e-05,0.00017999999999999998,,0.1,0.0001,5e-05,0.00016,0.0,0.00013000000000000002,1.0000000000000001e-07,,,,,,,
Millet,Gluten-Free Grains,0.003,119.0,24.0,0.0,0.00016,1.0,1.3,1.9e-05,0.00063,0.044,0.18,22.0,0.0,0.0,0.0,0.1,0.51,0.062,3.5,0.17,9.000000000000001e-07,0.002,,3.0,0.0,0.00011,0.0,8e-05,0.0013,0.00017,0.00011,0.0,0.00091,0.011,,8e-05,0.00015,0.00045,7.000000000000001e-05,0.00027,7.000000000000001e-05,0.00019,,0.13,0.00011,4e-05,0.00017999999999999998,0.0,2e-05,3e-07,,,,,,,
Oat,Gluten-Free Grains,0.054,389.0,66.0,0.0,0.00063,6.9,11.0,5.6e-05,0.0047,0.177,2.2,56.0,,,,0.523,2.5,0.429,17.0,1.2,,0.002,,0.0,0.0,0.00076,0.0,0.00014000000000000001,0.0009599999999999999,0.0013,0.00011999999999999999,0.0,0.004,,,0.00041,0.00069,0.0013,0.0007,0.004900000000000001,0.00031,0.0009,,,0.00058,0.00023,0.00094,0.0,,,,,,,,,
Rice,Gluten-Free Grains,0.01,130.0,28.0,0.0,7.000000000000001e-05,0.28,0.4,5.8e-05,0.0012,0.012,0.09,28.0,0.0,0.0,0.0,0.043,0.08,0.035,2.7,0.08,7.5e-06,0.001,,0.0,0.0,0.00016,0.0,1e-05,0.0015,0.00039,8.999999999999999e-05,0.0,0.00049,0.0021000000000000003,,5.9999999999999995e-05,0.00011999999999999999,0.00022,0.0001,0.00047,5.9999999999999995e-05,0.00014000000000000001,,0.05,0.0001,2.9999999999999997e-05,0.00016,0.0,4e-05,0.0,,,,,,,
Pasta,Grains,0.006,131.0,25.0,0.033,8.999999999999999e-05,1.1,,6.4e-05,0.0011,0.018,0.12,25.0,,,,0.063,0.43,0.024,5.2,0.15,,0.006,,20.0,6e-06,0.00020999999999999998,1.4e-07,0.00015,0.00099,0.00017999999999999998,2.9999999999999997e-05,0.0,0.0005600000000000001,,,0.0001,0.0002,0.00035,0.0001,0.00022,8e-05,0.00025,,,0.00013000000000000002,7.000000000000001e-05,0.00022,,,,,,,,,,
Bean,Legumes,0.05,105.0,20.0,0.0,0.00020999999999999998,0.4,5.5,2.4e-05,0.00029,0.032,0.04,15.0,0.0,0.0,0.0,0.104,0.17,0.296,4.8,0.1,4.5e-06,0.001,0.0,106.0,5e-06,0.00015,0.0,5.9999999999999995e-05,0.00043,,0.00013000000000000002,0.0031,0.0014,0.031,,,,,,,,,,7.8,,,,0.0,0.00015,8.000000000000001e-07,,,,,,,
Chicken meat,White Meat,0.015,239.0,0.0,0.088,7.000000000000001e-05,14.0,0.0,5e-06,0.0013,0.023,5.3,0.0,0.04,0.02,0.01,0.182,3.0,0.223,27.0,3.8,2.4e-05,0.082,,161.0,4.8e-05,5.9999999999999995e-05,3e-07,0.00017,0.0085,0.001,0.0004,0.0,0.0019,0.066,,0.0008,0.0014,0.002,0.0022,2e-05,0.00073,0.0011,,0.0,0.0011,0.00031,0.0013,0.0,0.00027,2.4e-06,,,,,,,
Turkey meat,White Meat,0.014,189.0,0.06,0.109,8.999999999999999e-05,7.4,0.0,9e-06,0.0011,0.03,2.6,0.06,0.01,0.01,0.01,0.223,2.1,0.239,29.0,2.2,3e-05,0.103,0.1,39.0,1.2e-05,5e-05,1e-06,0.00028000000000000003,0.0096,0.00095,0.00062,0.0,0.0025,0.087,,0.00075,0.0008,0.0019,0.0023,1e-05,0.0007199999999999999,0.0009,,0.0,0.001,0.00029,0.0009,4.0000000000000003e-07,7.000000000000001e-05,0.0,0.11,0.01,0.0,0.0,0.01,1.8,
Ground turkey,White Meat,0.028,203.0,0.0,0.093,0.00015,10.0,0.0,7e-06,0.0015,0.03,3.5,0.0,0.01,0.01,0.01,0.254,2.9,0.294,27.0,2.7,3.1e-05,0.078,0.13,79.0,2.4e-05,8e-05,1.3e-06,0.00020999999999999998,0.0087,0.0012,0.00063,0.0,0.0031,0.078,,0.0008100000000000001,0.0012,0.0023,0.0025,1e-05,0.0008100000000000001,0.0011,,0.0,0.0013,0.00031,0.0013,2.0000000000000002e-07,0.00011,0.0,0.14,0.02,0.01,0.0,0.01,2.5,
Ground chicken,White Meat,0.008,189.0,0.0,0.107,5.9999999999999995e-05,11.0,0.0,2e-06,0.00093,0.028,4.9,0.0,0.03,0.02,0.01,0.234,2.1,0.677,23.0,3.1,1.4e-05,0.075,0.09,0.0,0.0,0.00011999999999999999,5.1e-07,0.0003,0.0070999999999999995,0.0013,0.00054,0.0,0.0019,0.059,,0.0007099999999999999,0.0011,0.0018,0.002,2e-05,0.0006,0.00091,,0.0,0.0009699999999999999,0.0002,0.0011,,0.00039,2.1000000000000002e-06,0.08,0.02,0.02,,,1.8,
Turkey ham,Cured Meat,0.007,118.0,3.1,0.064,,4.0,0.0,,0.001,0.016,1.3,3.1,,,,0.289,0.87,0.253,16.0,1.2,3.8e-05,0.909,,53.0,1.6e-05,0.00023,8.000000000000001e-07,0.00027,0.0040999999999999995,,5.9999999999999995e-05,0.0,0.0021000000000000003,,,,,,,,,,,1.2,,,,,,,,,,,,,
Roast beef,Red Meat,0.005,115.0,0.64,0.051,8.999999999999999e-05,3.7,0.0,5e-06,0.0021000000000000003,0.02,1.5,0.64,0.0,0.01,0.01,0.242,0.27,0.647,19.0,1.3,1.5e-05,0.853,0.15,11.0,3e-06,4e-05,2e-06,0.00020999999999999998,0.0056,0.00057,0.00046,0.0,0.0032,0.044,0.0,,,,,2e-05,,,,0.29,,,,0.0,0.00049,1.6000000000000001e-06,0.02,0.0,0.0,0.0,0.01,0.14,
Luncheon meat,Cured Meat,0.005,189.0,1.0,0.078,2.9999999999999997e-05,13.0,0.0,0.0,0.0009699999999999999,0.018,5.7,1.0,0.0,0.0,0.0,0.17,1.6,0.3,18.0,3.9,3.8e-05,0.82,,0.0,0.0,0.00013000000000000002,9.200000000000001e-07,0.00020999999999999998,0.0052,0.00061,0.00027,0.0,0.0022,0.064,,,,,,4e-05,,,,0.0,,,,,0.00016,0.0,,0.06,,,,,
Mortadella,Cured Meat,0.018,311.0,3.1,0.056,5.9999999999999995e-05,25.0,0.0,3e-06,0.0014,0.011,11.0,3.1,0.0,0.0,0.0,0.097,3.1,0.163,16.0,9.5,2.3e-05,1.246,,0.0,0.0,0.00011999999999999999,1.5e-06,0.153,0.0027,0.00044,0.00013000000000000002,0.0,0.0021000000000000003,0.072,,0.0005200000000000001,0.0007099999999999999,0.0012,0.0013,2.9999999999999997e-05,0.00039,0.0006,,0.0,0.00063,0.00015,0.00074,1e-06,0.00022,1.6000000000000001e-06,,,,,,,
Salami,Cured Meat,0.015,336.0,2.4,0.089,0.00035999999999999997,26.0,0.0,3e-06,0.0016,0.019,11.0,2.4,0.0,0.0,0.0,0.191,2.5,0.316,22.0,9.3,3.1e-05,1.74,0.59,0.0,0.0,0.00037,1.5e-06,0.00035999999999999997,0.0060999999999999995,0.0012,0.00046,0.0,0.0029,0.094,0.0,0.00035999999999999997,0.00068,0.00093,0.0011,0.00098,0.0003,0.00047999999999999996,,0.96,0.0005200000000000001,0.00011,0.00067,1e-06,0.00022,3.2000000000000003e-06,0.13,0.08,0.0,,,2.1,
Italian sausage,Cured Meat,0.021,344.0,4.3,0.057,8e-05,27.0,0.1,5e-06,0.0014,0.018,17.0,4.2,0.0,0.0,0.0,0.17,3.5,0.304,19.0,10.0,2.2e-05,0.743,,16.0,1e-05,0.00062,1.3e-06,0.00023,0.004200000000000001,,0.00033,0.0001,0.0024,0.078,,0.00058,0.00073,0.0013,0.0015,,0.00049,0.00067,,1.9,0.00079,0.00016,0.0008,1e-06,0.00025,3.4e-06,,,,,,,
Turkey bacon,Cured Meat,0.08,226.0,1.9,0.086,7.000000000000001e-05,17.0,,1e-05,0.0014,0.016,6.2,1.9,0.01,0.01,0.01,0.222,4.7,0.349,16.0,4.5,1.6e-05,1.069,0.18,34.0,1e-05,2.9999999999999997e-05,1.2e-06,0.00023999999999999998,0.004,0.00068,0.00023999999999999998,,0.0025,,,,,,,2e-05,,,,,,,,,0.00011,,0.24,0.03,0.01,0.0,0.01,4.2,
Turkey sausage,Cured Meat,0.032,235.0,1.6,0.16,0.00011,18.0,0.0,4e-06,0.0011,0.016,5.2,1.6,0.0,0.0,0.0,0.155,4.7,0.229,15.0,3.8,0.0,0.639,,0.0,0.0,5e-05,7.900000000000001e-07,0.00017,0.0037,,0.00020999999999999998,0.0005,0.003,0.034,,0.00047999999999999996,0.0008,0.0012,0.0015,,0.00045,0.00061,,0.0,0.00069,0.00017999999999999998,0.00082,4.0000000000000003e-07,0.00019,1.6000000000000001e-06,,,,,,,
Meatball,Red Meat,0.08,286.0,8.1,0.066,0.00011999999999999999,22.0,2.3,3.6e-05,0.0018,0.031,9.2,5.8,0.0,0.01,0.01,0.239,3.3,0.296,14.0,7.6,1.5e-05,0.666,0.58,73.0,2.2e-05,0.00014000000000000001,1e-06,0.00023,0.0031,0.00092,0.0002,0.0,0.0017,0.045,0.21,,,,,0.00028000000000000003,,,2.3,3.5,,,,1.0000000000000001e-07,0.00041999999999999996,8.2e-06,0.16,0.07,0.01,0.01,0.02,2.8,
Pork belly,Red Meat,0.005,518.0,0.0,0.072,5e-05,53.0,0.0,1e-06,0.0005200000000000001,0.004,25.0,0.0,0.0,0.0,0.0,0.108,5.7,0.185,9.3,19.0,8e-06,0.032,,10.0,3e-06,0.0004,8.4e-07,0.00023999999999999998,0.0046,0.00026000000000000003,0.00013000000000000002,0.0003,0.001,,,,,,,1e-05,,,,0.0,,,,,0.00039,0.0,,,,,,,
Pork,Red Meat,0.019,242.0,0.0,0.08,7.000000000000001e-05,14.0,0.0,5e-06,0.00087,0.028,6.2,0.0,0.0,0.0,0.0,0.246,1.2,0.423,27.0,5.2,4.5e-05,0.062,,7.0,2e-06,0.00088,7e-07,0.00032,0.005,0.0007,0.00046,0.0006,0.0024,0.094,,0.0011,0.0013,0.0022,0.0024,1e-05,0.0007099999999999999,0.0011,,0.0,0.0012,0.00034,0.0015,1.3e-06,0.00029,0.0,,,,,,,
Ham,Cured Meat,0.008,145.0,1.5,0.053,8e-05,5.5,0.0,3e-06,0.0015,0.014,2.6,1.5,0.0,0.0,0.0,0.196,0.54,0.287,21.0,1.8,2e-05,1.203,,0.0,0.0,0.00075,6.5e-07,0.0002,0.004,0.0004,0.0004,0.0,0.0029,0.085,,0.00075,0.00092,0.0017,0.0018,5e-05,0.00055,0.0009,,0.0,0.00093,0.00025,0.00091,8.000000000000001e-07,0.00025,0.0,,,,,,,
Pork bacon,Cured Meat,0.01,548.0,1.4,0.107,0.00017999999999999998,43.0,0.0,2e-06,0.0015,0.03,19.0,1.4,0.0,0.0,0.0,0.506,4.9,0.539,36.0,14.0,5.9e-05,2.193,0.0,37.0,1.1e-05,0.00035,1.2e-06,0.00025,0.011,0.001,0.00031,0.0,0.0034,0.119,,0.0013,0.0017,0.0028,0.003,2e-05,0.0008,0.0014,,0.0,0.0014,0.0003,0.0019,,0.00032,1.0000000000000001e-07,0.21,0.2,0.0,,,4.1,
Ground beef,Red Meat,0.033,241.0,0.0,0.088,8e-05,15.0,0.0,7e-06,0.0023,0.017,7.3,0.0,0.0,0.0,0.0,0.166,0.41,0.241,24.0,6.1,1.9e-05,0.073,1.2,9.0,3e-06,5e-05,2.5e-06,0.00017,0.004,0.00051,0.00031,0.0,0.0058,0.073,,0.00078,0.0011,0.0019,0.002,1e-05,0.00061,0.00093,,0.0,0.00092,0.00011999999999999999,0.0012,0.0,0.00011999999999999999,2.8999999999999998e-06,,,0.01,,,,
Lamb,White Meat,0.017,294.0,0.0,0.097,0.00011999999999999999,21.0,0.0,1.8e-05,0.0019,0.023,8.8,0.0,0.0,0.0,0.0,0.188,1.5,0.31,25.0,8.8,2.6e-05,0.072,,0.0,0.0,0.0001,2.6e-06,0.00025,0.0067,0.00066,0.00013000000000000002,0.0,0.0045,0.094,,0.00078,0.0012,0.0019,0.0022,2e-05,0.00063,0.001,,0.0,0.0011,0.00029,0.0013,1.0000000000000001e-07,0.00014000000000000001,4.6e-06,,,,,,,
Goat,Red Meat,0.017,143.0,0.0,0.075,0.0003,3.0,0.0,5e-06,0.0037,0.0,1.4,0.0,0.0,0.0,0.0,0.201,0.23,0.405,27.0,0.93,1.2e-05,0.086,,0.0,0.0,8.999999999999999e-05,1.2e-06,0.00061,0.004,,0.0,0.0,0.0053,0.106,,0.00057,0.0014,0.0023,0.002,4e-05,0.00073,0.00094,,0.0,0.0013,0.0004,0.0015,0.0,0.00034,1.2e-06,,,,,,,
Rabbit Meat,White Meat,0.018,173.0,0.0,0.123,0.00017999999999999998,3.5,0.0,8e-06,0.004900000000000001,0.031,0.95,0.0,0.0,0.0,0.0,0.24,0.68,0.343,33.0,1.1,1.5e-05,0.045,,0.0,0.0,2e-05,6.5e-06,7.000000000000001e-05,0.0064,,0.00034,0.0,0.0024,0.13,,0.00093,0.0016,0.0026,0.0029,,0.00083,0.0014,,0.0,0.0015,0.00044,0.0017,0.0,0.00041,1.5e-06,,,,,,,
Steak,Red Meat,0.012,271.0,0.0,0.078,8.999999999999999e-05,19.0,0.0,6e-06,0.0024,0.023,9.2,0.0,0.0,0.01,0.0,0.163,0.9,0.279,25.0,8.4,3.2e-05,0.058,,25.0,7e-06,7.000000000000001e-05,2.2e-06,0.0003,0.0050999999999999995,,0.0005,0.0,0.0063,,,0.00093,0.0012,0.0021000000000000003,0.0024,,0.00067,0.001,,0.0,0.0012,0.00028000000000000003,0.0012,1.0000000000000001e-07,,1.6000000000000001e-06,,,,,,,
Beef,Red Meat,0.013,169.0,0.0,0.085,0.0001,6.5,0.0,7e-06,0.003,0.014,2.7,0.0,0.0,0.01,0.0,0.259,0.53,0.352,28.0,2.6,2.5e-05,0.054,0.38,6.0,2e-06,7.000000000000001e-05,4.2000000000000004e-06,0.0004,0.0058,0.00047999999999999996,0.00067,0.0,0.0037,0.076,,0.0012,0.0015,0.0028,0.0032,1e-05,0.00087,0.0013,,0.0,0.0015,0.00035999999999999997,0.0016,1.0000000000000001e-07,0.00025,1.6000000000000001e-06,0.01,0.0,,,0.02,0.35,
Star anise,Spices,0.646,337.0,50.0,0.0,0.00091,16.0,15.0,1e-05,0.037,0.17,9.8,35.0,0.0,0.0,0.0,0.44,3.2,1.441,18.0,0.59,5e-06,0.016,,311.0,1.6e-05,0.00034,0.0,0.00029,0.0031,0.0008,0.00065,0.021,0.0053,,,,,,,0.0023,,,,,,,,0.0,,,,,,,,,
Bay leaf,Spices,0.834,313.0,75.0,0.0,0.00041999999999999996,8.4,26.0,0.00018,0.043,0.12,1.6,49.0,0.0,0.0,0.0,0.113,2.3,0.529,7.6,2.3,2.8e-06,0.023,0.0,6185.0,0.000309,1e-05,0.0,0.00041999999999999996,0.002,,0.0017,0.047,0.0037,,,,,,,0.008199999999999999,,,,,,,,0.0,,,,,,,,,
Caraway spice,Spices,0.689,333.0,50.0,0.0,0.00091,15.0,38.0,1e-05,0.016,0.258,7.1,12.0,0.0,0.0,0.0,0.568,3.3,1.351,20.0,0.62,1.2e-05,0.017,,363.0,1.8e-05,0.00038,0.0,0.00038,0.0036,,0.00035999999999999997,0.021,0.0055,0.025,,0.00055,0.00083,0.0012,0.001,0.0013,0.00035999999999999997,0.00087,,0.64,0.00076,0.00023999999999999998,0.001,0.0,0.0025,0.0,,,,,,,
